dialogue_id,summary,time_taken,memory_usage
59,"Person1 and Person2 are stuck in a snowstorm. They are worried about the car and the cold. Person1 wants to show Person2 the cabin but they are stuck. Person2 is worried about the car and the cold. They suggest conserving energy.In a snowstorm, #Person1# and #Person2# take turns running the car and the heater for 15 minutes every hour to conserve heat. They also conserve energy by turning off the lights and running the car and heater only about 15 minutes an hour. They hope to survive the storm.",1.6143785858154296,191.863984375
60,"Person1 is happy for Person2's award, and Person2 is surprised but grateful for the recognition.",0.4366400527954102,88.86302734375
61,"Person1 and Person2 had a pleasant time at the party, enjoyed the food and drinks, and Person2 is grateful for Person1's invitation.",0.4366400527954102,88.86302734375
62,Person1 is excited about studying in America and Person2 is worried about their host family's cooking. Person1 is looking forward to meeting new people and Person2 is anxious about their host family's expectations.,0.7051391410827637,95.62482421875
63,Person1 is considering taking Dr. Miller's class next semester and is worried about grades. Person2 has been in Dr. Miller's class before and thinks he is a good teacher. Both agree that it is important to learn the material.,0.4366400527954102,88.86302734375
64,"The movie Lion King is a fable about man's eternal greed for power, with a musical score, animation, and songs performed by Elton John. However, despite its technical strengths, it lacks originality and heart.The movie is a retelling of the classic fable, The Lion King, with a focus on the themes of power, corruption, and the importance of love and respect.",1.4112432479858397,194.3723046875
65,"Person1 and Person2 are going to a nightclub. Person1 likes fast-paced dancing, while Person2 is good at waltz and rumba. They find a seat and order drinks. Person1 suggests waltz, and Person2 agrees. They dance gracefully.",0.7051391410827637,95.62482421875
66,Person1 and Person2 agree to move out of their current apartment and look for a house. Person2 finds an ad with a rent of $ 325 and a deposit of $ 100. Person1 is interested in the location and its proximity to work.,0.4366400527954102,88.86302734375
67,"Person1 is the Maintenance Department, Person2 is the housekeeper, and the issue is with the air conditioner in Person2's room. Person2 is going out, but Person1 will handle it when Person2 returns.",0.7051391410827637,95.62482421875
68,Person1 notices a man has fallen down and is not breathing or having a pulse. Person2 calls 911 and performs CPR until medical help arrives.,0.4366400527954102,88.86302734375
69,"Person1 asked Person2 about the time of the next train to London, which is at 10:30. Person2 confirmed it is a direct train and Person1 bought two tickets for a single fare. Person2 also confirmed it is a single ticket and Person1 went to platform 5.",0.4366400527954102,88.86302734375
70,"Person1 is a customer service representative. Person2 is a customer who bought a vacuum from Person1's store, but it broke after a few months. Person1 offers warranty service and asks for the model number of Person2's vacuum. Person2 provides their contact information and the location of the nearest Customer Service Office. Person1 suggests calling the office first before driving there.",0.4366400527954102,88.86302734375
71,"Person1 and Person2 discussed the delivery of goods, with Person2 requesting an earlier delivery and Person1 offering a discount for a monthly order.Person2 and Person1 shake hands and agree to a contract.",0.897354736328125,173.671640625
72,"Person1 and Person2 discussed availability of a duplex suite at Holiday Inn. Person2 requested the next Friday, but due to overbooking, it was not possible. Person1 offered an alternative hotel and provided their contact information.",0.4366400527954102,88.86302734375
73,"Person1 and Person2 have trouble communicating due to a technical issue. Person1 suggests trying again later, and Person2 agrees.",0.4366400527954102,88.86302734375
74,"Person1 and Person2 met each other, Person1 is unable to reach their wife, and Person2 offers to help by delivering a message.",0.4366400527954102,88.86302734375
75,Jack and Person2 agree to rent a small room in Person2's flat for £200 a week.Person2 is requesting 400 cash as rent and a 1-month deposit from Person1.,0.897354736328125,173.671640625
76,Person1 is concerned about their mother's well-being and asks how she is feeling. Person2 is grateful for the help and is taking care of their mother at home. Person1 is worried about their mother's age and is considering hiring someone to take care of her.,0.7051391410827637,95.62482421875
77,"Person1 and Person2 discuss meeting at a restaurant or going to a movie, and Person2 suggests seeing Citizen Kane at a film festival. Person1 is unsure about the horror film. Person1 and Person2 agree to swim the next day. Person1 will let Person2 know in the morning.",0.4366400527954102,88.86302734375
78,"Person1 is having trouble sleeping due to the new baby, while Person2's mother has been helping and the baby sleeps longer at night.",0.7051391410827637,95.62482421875
79,"Person1 is looking for a collection of 19th century European paintings, while Person2 is looking for a book with a yellow cover. Person1 finds the book they were looking for, and Person2 is satisfied with their find.",0.4366400527954102,88.86302734375
80,"Third-hand smoke, which is smoke from clothing and surfaces, can be harmful to babies and may lead to diseases. Parents should take extra precautions to protect their children from second-hand smoke and third-hand smoke.",0.4533471870422363,87.37837890625
81,"Person1 and Person2 met at a snack bar, where Person2's machine got stuck. Person1 offered to help, but Person2 refused. Person2 tried to get a refund, but the snack bar owner said he didn't own the machine. Person1 suggested rocking the machine back and forth to get the candy bar out, but Person2 declined. Person2 offered Person1 a candy bar instead.",0.4533471870422363,87.37837890625
82,"Paul Adams, Branch Manager, is looking for temporary office work for Katie Thomas, who recently graduated from high school. Katie is interested in the job because she is seeking employment between now and when she begins college. She has keyboard and word processing skills.",0.7051391410827637,95.62482421875
83,"Person1 and Person2 had a disagreement about Myra's behavior in class, which escalated to a public confrontation. Myra was criticized by the teacher for speaking back rudely, and Person1 believes she should have been more respectful.",0.4533471870422363,87.37837890625
84,"Person1 is a regular customer and orders fish salad, steak, and chocolate cake. Person2 agrees to the order and requests coffee after dinner.",0.4533471870422363,87.37837890625
85,"Person1 is not interested in the special, while Person2 is offering a variety of seafood dishes. Person1 prefers red cooked sea cucumber and Person2 is offering an assortment of cold dishes. Person1 is also not interested in any beverages.",0.7051391410827637,95.62482421875
86,"Person1 wants to go to the financial street, but the traffic is heavy and they are not in a hurry. Person2 offers to drive them, but Person1 is not in a hurry. Person2 is a skilled driver and the distance is variable according to the meter.",0.4533471870422363,87.37837890625
87,"Read pages 12-20, do exercises 1-10 on page 21, and review today's notes for a quiz tomorrow.",0.7051391410827637,95.62482421875
88,"Person1 asks if there are any good deals on produce, and Person2 responds that the mangoes are on sale. Person1 wants to know more about mangoes, and Person2 describes them as yellowish red with a big seed. Person1 wonders if they're edible, and Person2 says they're not recommended. Person1 asks how much a mango costs, and Person2 says they're normally $2 each but are currently $1 each. Person1 wonders if they're sweet, and Person2 describes them as sweet but also citrusy. Person1 asks if there's a difference between ripe and unripe mangoes, and Person2 says they're similar to an avocado. Person1 wonders where they're from, and Person2 says they're from Mexico.",0.7051391410827637,95.62482421875
89,"Person1 and Person2 had a disagreement, with Person2 feeling wronged by Person1. Person1's father was the cause of the issue, and Person2 took it out on him by telling him what they thought.",0.4366400527954102,88.86302734375
90,Person1 thanked Mr. Smith for the dinner and is returning to China. Person2 appreciated Person1's help and is returning to China as well.,0.7636208343505859,86.30794921875
91,"The wildlife sanctuary is different from a zoo, with special rules for visitors, and is located in Beijing.",0.4533471870422363,87.37837890625
92,Person1 and Person2 are siblings. Person1 is looking forward to seeing their sister Amy next weekend. Person2 is planning a party for their sister's return.,0.4533471870422363,87.37837890625
93,"Person1 is a repeat customer, and Person2 is on a business trip. Person2 needs a room for one night, and Person1 has been here before. Person2 is from Sydney, and Person1 is from the UK. Person2 will arrive at 10:00 PM, and Person1 will organize a cheese sandwich for him.",0.7051391410827637,95.62482421875
94,"Person1 and Person2 catch up after Person2's recent trip to Italy. Person1 asks about Person2's trip, which was tiring but interesting. Person2 asks about Person1's trip, which was fine but tiring. Person1 asks about Person2's suitcase, which is heavy. Person2 asks about Person1's suitcase, which is filled with books.",0.7051391410827637,95.62482421875
95,Person1 has a watch that stopped running due to water damage. Person2 offers to replace the battery for $5 and guarantees it for a year. Person1 agrees and leaves their watch for repair.,0.4533471870422363,87.37837890625
96,"Person1 and Person2 discuss dining options for their end-of-year dinner. Person1 is in favor of a Chinese restaurant, while Person2 wants to go to a pizza restaurant. They agree on a price range and discuss the possibility of inviting more people.Person1 suggests creating a list of the best places and getting the class to choose one.",1.20810791015625,196.880625
97,"Person1 and Person2 met in France, and Person2 studied in Switzerland and Germany for a year. They're currently in Beijing for a family visit, and Person1 is planning a trip to the coast and back to France before September.",0.4533471870422363,87.37837890625
98,"Person1 works for a bookstore and conducts a survey about reading habits. Person2 enjoys adventure stories and historical novels, buys most of their books online, and borrows from friends.",0.4533471870422363,87.37837890625
99,"Person1 and Person2 agree on the location, size, and noise level of the flat. They also decide to start early to find a suitable flat. Person1 is not too concerned about the rent as long as it is close to the university.",0.7051391410827637,95.62482421875
100,Person1 asks Person2 if they can help him buy a bouquet for Person2's wife. Person2 wants a bouquet of roses but Person1 suggests violets instead. Person2 agrees and requests a bouquet of violets.,0.7051391410827637,95.62482421875
101,"Person1's cable has been out for a week or so, and they are waiting for it to come back on. Person2 is sorry for the inconvenience and is offering a credit for the downtime.",0.7051391410827637,95.62482421875
102,"Person1 recommends Pioneer MP-3 player, which is of high quality and popular among ladies. Person2 chooses the model for its multi-functional capabilities and white color option.",0.4533471870422363,87.37837890625
103,Person1 was not informed about the account takeover and was working on it for a month and a half. Person2 was not aware of the change in plans and was not informed by Person1.,0.4533471870422363,87.37837890625
104,"Person1 and Person2 had a relationship, but Person2 broke up due to Person1's lack of understanding. Person1 is now seeking advice on how to approach Person2 for a conversation.",0.7051391410827637,95.62482421875
105,"Person1 and Person2 exchanged Christmas wishes and gifts, with Person2 being away from their home country for the first time.",0.4533471870422363,87.37837890625
106,"Person1 likes fast music and dancing, while Person2 enjoys disco and rumba. They agree to sit out the next dance and get something to drink.",0.4338782691955566,83.1635546875
107,Person1 complains about landing in the sand trap and Person2 responds by saying they've done it too. Person1 is now waiting for Person2 to putt out before they go. Person2 insists on going first.,0.7051391410827637,95.62482421875
108,"The new iPhone is expected to be released in June, and it is smaller than the first generation iPod shuffle. It can hold up to 2 gigs of music and costs around $100. The two people discussed the new iPhone, with Person1 wanting to get one and Person2 wishing they could buy one but not having enough money.Having an iPod can be frustrating due to its limited battery life.",1.20810791015625,196.880625
109,Person1 and Person2 are planning a weekend hike in the Rocky Mountains. Person2 enjoys hiking and has gone on multiple trips. Person1 has been hiking a lot and has seen bears and mountain lions on their last trip. They both want to go on the hike together and invite Person2.,0.7051391410827637,95.62482421875
110,"Person1 asks if anyone is sitting there, Person2 responds no, Person1 smokes anyway, Person2 is annoyed, and Person1 apologizes.",0.7051391410827637,95.62482421875
111,Person1 and Person2 had an argument about Person1's criticism of Person2's son. Person2 felt Person1's criticism was not helpful and made things worse. Person1 wanted to help Person2 but criticized him at an inappropriate time.,0.4338782691955566,83.1635546875
112,"Person1 is feeling very tired due to a lack of sleep the previous night and is struggling to fall asleep. Person2 suggests Person1 try exercising or taking a hot bath to relax, but Person1 ultimately wants to take a nap.",0.7051391410827637,95.62482421875
113,"Person1 likes coffee, but it's not their favorite. Person2 prefers instant coffee and buys it often. Person1 seldom makes coffee at home, while Person2 does not drink coffee that often.Person2 believes that the rise in coffee houses in China is likely due to the influence of Person1.",0.897354736328125,173.671640625
114,"Person1 and Person2 had a conversation about some information, but the poor connection caused difficulties in understanding each other.",0.4338782691955566,83.1635546875
115,Tom and Alice met each other while they were living in the same neighborhood. They exchanged personal information and have been in touch ever since.,0.7051391410827637,95.62482421875
116,"Person1 offered a variety of desserts to Person2, who chose apple pie without ice cream. Person2 also had apple pie, but without ice cream.",0.4338782691955566,83.1635546875
117,"Person1 asks if Person2 wants to cash a check, Person2 wants to buy traveler's checks, and Person1 wants to buy 20s.",0.4338782691955566,83.1635546875
118,"Person1 is a tourist, requesting 4 single rooms, 5 double rooms, and 3 suites for 5 nights from tomorrow to January 8th. Person2 is a hotel staff, providing a deposit of 500 yuan, and requesting a total of 4 rooms for 5 nights.Person1 and Person2 both received a 15% discount, and Person2 thanked Person1 for the offer.",1.20810791015625,196.880625
119,"John Sandals, April 14-17, $ 308 per night, smoking or nonsmoking, queen-size bed, no problem.Person2 is grateful for the reservation and eagerly anticipates their upcoming visit in April.",1.20810791015625,196.880625
120,Person1 is looking for direct flights to Toronto and Person2 offers the most economical option with a layover in Berlin and a connecting flight to Toronto. Person2 suggests Person1 to take the flight in the morning with a layover of less than an hour. Person1 is able to make the journey in 13 hours.,0.4338782691955566,83.1635546875
121,"Person1 lost their tags and receipt, and their suitcase was found by Person2. Person2 found the right suitcase and Person1 showed their key card.",0.4338782691955566,83.1635546875
122,Mr. Phillips is being asked to approve a purchasing request for a 486 computer with modem for Ms. Wilson's office.,0.4054336833953857,87.12671875
123,"Person1 ordered sole but received something different, Person2 apologized but offered no solution. Person1 ordered pork cutlet instead.",0.4054336833953857,87.12671875
124,"Person1 has experience in computer work, while Person2 has knowledge in software and programming languages. Person1 has an ACRE certificate, and Person2 has an in-depth knowledge of Java and C programming languages. They are both confident in their computer skills.",0.4338782691955566,83.1635546875
125,"Person1 is a long-standing customer, who has recently graduated and is now considering applying for a credit card. Person2 is a young professional who has been with the bank for years and is interested in upgrading their debit card to a credit card.",0.4338782691955566,83.1635546875
126,"Person1 is going to the airport with 3 others, and Person2 is going with them. Person1 is paying for the taxi, and the cost is $60. They will leave at 7 AM.",0.4338782691955566,83.1635546875
127,"Pancho is a Peruvian man with a large family. His father is a taxi driver, and his mother helps run a store with their older siblings. Pancho himself is the second oldest and works hard to support the family.",0.4054336833953857,87.12671875
128,"Person1 is offering an opportunity to work on a school website over the summer, with a salary of $X. Person2 is interested in the job, but is unsure if they have the necessary skills.",0.4338782691955566,83.1635546875
129,Person1 and Person2 discuss going out to eat but Person2 is not in the mood due to recent restaurant experiences. Person1 suggests cooking at home instead.,0.4338782691955566,83.1635546875
130,"Person1 was dissatisfied with the service and meal, while Person2 apologized and offered a free meal to make up for the issue.",0.4054336833953857,87.12671875
131,"Person1 is excited to go to Hawaii for their first time, but may have difficulty navigating the unfamiliar terrain. Person2 offers assistance and reassurance.",0.4338782691955566,83.1635546875
132,"Person1 and Person2 have had dangerous lives, with Person2 having a particularly frightening experience in recent times.",0.4054336833953857,87.12671875
133,"Person1 is concerned about Person2's son, Jack, who is tired and does homework for a couple of hours after school. Person2 is glad that Person1 is taking care of their son. They both walk to school together. Person1 is worried about the weather and Person2 is glad that Person1 takes care of their son.",0.4054336833953857,87.12671875
134,"Person1 and Person2 are in touch, Person1 is feeling unwell, and Person2 has a cold. Person1 suggests Person2 rest and take garlic soup to help, while Person2 recommends Person1 drink chicken soup every half hour.",0.4533471870422363,87.37837890625
135,Person1 and Person2 met during winter break and had a nice time catching up on each other's lives.,0.4338782691955566,83.1635546875
136,"The two people are discussing ways to stay in touch with each other across the Atlantic Ocean. Person1 suggests calling once a month, while Person2 prefers using the Internet. Person1 is also considering showing Person2 how to access the Internet.",0.4338782691955566,83.1635546875
137,Person1 and Person2 are old friends who haven't seen each other in years. They catch up on their lives and discuss their children.,0.3577472019195556,76.0069921875
138,"The pool is open, it's summer, and people are getting tans and sunbathing.",0.3577472019195556,76.0069921875
139,"Person1 and Person2 discuss their current situations and whether to look for a used or new car. Person1 is considering a new car due to their old car's condition, while Person2 is interested in a used car due to the financial benefits.",0.4054336833953857,87.12671875
140,"Person1 met Person2 at a bar, they had a good conversation, and Person2 gave Person2 their number. Person2 is unsure if they will go out with Person2 due to lack of chemistry. Person1 and Person2 had a good relationship but eventually decided to part ways due to differences in interests and future plans.Person2 ended a six-month relationship due to constant fighting and cheating. Person1 is currently not in a relationship but has been on a few dates.",0.897354736328125,173.671640625
141,"Person1 is a better typist, but Mary is a more accurate and precise one. Mary is also better at languages, while Person1 is better at typing.",0.4054336833953857,87.12671875
142,Person1 and Person2 met at the airport in London after Person2's delayed flight. Person1 came from Beijing for a space technology conference and Person2 went on a tour to China. They both enjoyed their trips and look forward to meeting again.,0.4054336833953857,87.12671875
143,Person1 was walking to their car when they were attacked by an attacker wearing a stocking over their head. Person2 was working late yesterday evening and was walking to their car when they were attacked. Person1's leg was broken when they were dropped by the attacker.,0.3577472019195556,76.0069921875
144,"Person1 is walking in the wrong direction, and Person2 is walking in the correct direction. Person1 needs to turn around and walk 3 blocks to Broadway, and then turn left to find the bakery. Person2 is walking in the correct direction, and will turn left after 2 blocks to find the bakery.",0.4054336833953857,87.12671875
145,"Person1 thinks the video is not good and has problems with the audio, while Person2 thinks it is not bad but has issues with the lighting and volume.",0.3577472019195556,76.0069921875
146,Person1 is working on a research project about Asian countries and needs help with the cultural information. Person2 is good at languages and can help with the research.,0.4054336833953857,87.12671875
147,Person1 wants to send a computer and related items to their sister in Shanghai. Person2 agrees and asks if everything is in the box. Person1 confirms and requests a weight charge.,0.3577472019195556,76.0069921875
148,Person1 and Person2 are feeling unwell. Person2 has a cold and Person1 has a sore throat and headache. Person1 is examining Person2 and prescribing rest for a week.,0.3577472019195556,76.0069921875
149,"Dave is considering leaving his current company to join their archrival, and Zina is concerned about potential danger.",0.3577472019195556,76.0069921875
150,Person1 and Person2 discuss renting a Porsche for three days. Person2 is hesitant due to the location of the rental office. Person1 is confident the rental is a good deal. Person2 eventually agrees and rents the car.,0.4054336833953857,87.12671875
151,"Person1 and Person2 enjoy the scenic mountain view and bird-watching, respectively. Person1 is interested in bird-watching, while Person2 likes wildlife in general.",0.3577472019195556,76.0069921875
